"Reference","Title","Abstract"

"1064. Biochem Soc Trans. 2016 Apr 15;44(2):386-90. doi: 10.1042/BST20150257.","Dynamic imaging for CAR-T-cell therapy.","Chimaeric antigen receptor (CAR) therapy is entering the mainstream for the treatment of CD19(+)cancers. As is does we learn more about resistance to therapy and the role, risks and management of toxicity. In solid tumour CAR therapy research the route to the clinic is less smooth with a wealth of challenges facing translating this, potentially hugely valuable, therapeutic option for patients. As we strive to understand our successes, and navigate the challenges,  having a clear understanding of how adoptively transferred CAR-T-cells behavein vivoand in human trials is invaluable. Harnessing reporter gene imaging  to enable detection and tracking of small numbers of CAR-T-cells after adoptive transfer is one way by which we can accomplish this. The compatibility of certain reporter gene systems with tracers available routinely in the clinic makes this approach highly useful for future appraisal of CAR-T-cell success in humans."

"1065. Biochem Soc Trans. 2016 Apr 15;44(2):377-85. doi: 10.1042/BST20150254.","Homing to solid cancers: a vascular checkpoint in adoptive cell therapy using CAR T-cells.","The success of adoptive T-cell therapies for the treatment of cancer patients depends on transferred T-lymphocytes finding and infiltrating cancerous tissues.  For intravenously transferred T-cells, this means leaving the bloodstream (extravasation) from tumour blood vessels. In inflamed tissues, a key event in extravasation is the capture, rolling and arrest of T-cells inside blood vessels  which precedes transmigration across the vessel wall and entry into tissues. This depends on co-ordinated signalling of selectins, integrins and chemokine receptors on T-cells by their respective ligands which are up-regulated on inflamed blood vessels. Clinical data and experimental studies in mice suggest that tumour blood vessels are anergic to inflammatory stimuli and the recruitment of cytotoxic CD8(+)T-lymphocytes is not very efficient. Interestingly, and somewhat counter-intuitively, anti-angiogenic therapy can promote CD8(+)T-cell infiltration of tumours and increase the efficacy of adoptive CD8(+)T-cell therapy. Rather than inhibit tumour angiogenesis, anti-angiogenic therapy normalizes (matures) tumour blood vessels by promoting pericyte recruitment, increasing tumour blood vessel perfusion and sensitizing tumour blood vessels to  inflammatory stimuli. A number of different approaches are currently being explored to increase recruitment by manipulating the expression of homing-associated molecules on T-cells and tumour blood vessels. Future studies should address whether these approaches improve the efficacy of adoptive T-cell therapies for solid, vascularized cancers in patients."

"1066. Biochem Soc Trans. 2016 Apr 15;44(2):371-6. doi: 10.1042/BST20150253.","Approaches to augment CAR T-cell therapy by targeting the apoptotic machinery.","Chimaeric antigen receptor (CAR) T-cells have shown impressive results in patients with B-cell leukaemia. Yet, in patients with lymphoma durable responses  are still rare and heavy preconditioning required. Apoptosis resistance is considered a hallmark of cancer, often conveyed by a halted apoptosis signalling. Tumours regularly skew the balance of the components of the apoptotic machinery either through up-regulating anti-apoptotic proteins or silencing pro-apoptotic ones. Malignant B-cells frequently up-regulate anti-apoptotic B-cell lymphoma 2 (Bcl-2) family proteins leading to therapy resistance. CAR T-cells kill tumour cells via apoptosis induction and their efficacy may be affected by the level of  Bcl-2 family proteins. Hence, there is an interesting possibility to increase the effect of CAR T-cell therapy by combining it with apoptosis inhibitor blockade agents. Compounds that inhibit Bcl-2, B-cell lymphoma extra large (Bcl-xL) and Bcl-2-like protein 2 (Bcl-w), can restore execution of apoptosis in tumour cells  or sensitize them to other apoptosis-dependent treatments. Hence, there is a great interest to combine such agents with CAR T-cell therapy to potentiate the effect of CAR T-cell killing. This review will focus on the potential of targeting the apoptotic machinery to sensitize tumour cells to CAR T-cell killing."

"1067. Biochem Soc Trans. 2016 Apr 15;44(2):356-62. doi: 10.1042/BST20150251.","SHP-1: the next checkpoint target for cancer immunotherapy?","The immense power of the immune system is harnessed in healthy individuals by a range of negative regulatory signals and checkpoints. Manipulating these checkpoints through inhibition has resulted in striking immune-mediated clearance of otherwise untreatable tumours and metastases; unfortunately, not all patients  respond to treatment with the currently available inhibitors of cytotoxic T-lymphocyte-associated protein 4 (CTLA-4) and programmed cell death protein 1 (PD-1). Combinatorial studies using both anti-CTLA-4 and anti-PD-1 demonstrate synergistic effects of targeting multiple checkpoints, paving the way for other immune checkpoints to be targeted. Src homology 2 domain-containing protein tyrosine phosphatase 1 (SHP-1) is a widely expressed inhibitory protein tyrosine  phosphatase (PTP). In T-cells, it is a negative regulator of antigen-dependent activation and proliferation. It is a cytosolic protein, and therefore not amenable to antibody-mediated therapies, but its role in activation and proliferation makes it an attractive target for genetic manipulation in adoptive  transfer strategies, such as chimeric antigen receptor (CAR) T-cells. This review will discuss the potential value of SHP-1 inhibition in future tumour immunotherapy."

"1068. Biochem Soc Trans. 2016 Apr 15;44(2):349-55. doi: 10.1042/BST20150249.","The integrin αvβ6: a novel target for CAR T-cell immunotherapy?","Immunotherapy of cancer using chimeric antigen receptor (CAR) T-cells is a rapidly expanding field. CARs are fusion molecules that couple the binding of a tumour-associated cell surface target to the delivery of a tailored T-cell activating signal. Re-infusion of such genetically engineered T-cells to patients with haematological disease has demonstrated unprecedented response rates in Phase I clinical trials. However, such successes have not yet been observed using CAR T-cells against solid malignancies and this is, in part, due to a lack of safe tumour-specific targets. The αvβ6 integrin is strongly up-regulated in multiple solid tumours including those derived from colon, lung, breast, cervix,  ovaries/fallopian tube, pancreas and head and neck. It is associated with poorer  prognosis in several cancers and exerts pro-tumorigenic activities including promotion of tumour growth, migration and invasion. By contrast, physiologic expression of αvβ6 is largely restricted to wound healing. These attributes render this epithelial-specific integrin a highly attractive candidate for targeting using immunotherapeutic strategies such as CAR T-cell adoptive immunotherapy. This mini-review will discuss the role and expression of αvβ6 in cancer, as well as its potential as a therapeutic target."

"1069. Biochem Soc Trans. 2016 Apr 15;44(2):329-32. doi: 10.1042/BST20150240.","Commercialization of cellular immunotherapies for cancer.","Successful commercialization of a cell therapy requires more than proving safety  and efficacy to the regulators. The inherent complexity of cellular products delivers particular manufacturing, logistical and reimbursement hurdles that threaten commercial viability for any therapy with a less than spectacular clinical profile that truly changes the standard of care. This is particularly acute for autologous cell therapies where patients receive bespoke treatments manufactured from a sample of their own cells and where economies of scale, which play an important role in containing the production costs for small molecule and  antibody therapeutics, are highly limited. Nevertheless, the promise of game-changing efficacy, as exemplified by very high levels of complete responses in refractory haematological malignancies, has attracted capital investments on a vast scale, and the attendant pace of technology development provides promising indicators for future clinical and commercial success."

"1070. Clin Cancer Res. 2016 Apr 15;22(8):1875-84. doi: 10.1158/1078-0432.CCR-15-1433.","Making Better Chimeric Antigen Receptors for Adoptive T-cell Therapy.","Chimeric antigen receptors (CAR) are engineered fusion proteins constructed from  antigen recognition, signaling, and costimulatory domains that can be expressed in cytotoxic T cells with the purpose of reprograming the T cells to specifically target tumor cells. CAR T-cell therapy uses gene transfer technology to reprogram a patients own T cells to stably express CARs, thereby combining the specificity of an antibody with the potent cytotoxic and memory functions of a T cell. In early-phase clinical trials, CAR T cells targeting CD19 have resulted in sustained complete responses within a population of otherwise refractory patients with B-cell malignancies and, more specifically, have shown complete response rates of approximately 90% in patients with relapsed or refractory acute lymphoblastic leukemia. Given this clinical efficacy, preclinical development of  CAR T-cell therapy for a number of cancer indications has been actively investigated, and the future of the CAR T-cell field is extensive and dynamic. Several approaches to increase the feasibility and safety of CAR T cells are currently being explored, including investigation into the mechanisms regulating  the persistence of CAR T cells. In addition, numerous early-phase clinical trials are now investigating CAR T-cell therapy beyond targeting CD19, especially in solid tumors. Trials investigating combinations of CAR T cells with immune checkpoint blockade therapies are now beginning and results are eagerly awaited.  This review evaluates several of the ongoing and future directions of CAR T-cell  therapy."

"1071. Arch Pharm Res. 2016 Apr;39(4):437-452. doi: 10.1007/s12272-016-0719-7. Epub 2016 Feb 19.","Current status and regulatory perspective of chimeric antigen receptor-modified T cell therapeutics.","Chimeric antigen receptor-modified T cells (CAR-T) have emerged as a new modality for cancer immunotherapy due to their potent efficacy against terminal cancers. CAR-Ts are reported to exert higher efficacy than monoclonal antibodies and antibody-drug conjugates, and act via mechanisms distinct from T cell receptor-engineered T cells. These cells are constructed by transducing genes encoding fusion proteins of cancer antigen-recognizing single-chain Fv linked to  intracellular signaling domains of T cell receptors. CAR-Ts are classified as first-, second- and third-generation, depending on the intracellular signaling domain number of T cell receptors. This review covers the current status of CAR-T research, including basic proof-of-concept investigations at the cell and animal  levels. Currently ongoing clinical trials of CAR-T worldwide are additionally discussed. Owing to the lack of existing approved products, several unresolved concerns remain with regard to safety, efficacy and manufacturing of CAR-T, as well as quality control issues. In particular, the cytokine release syndrome is the major side-effect impeding the successful development of CAR-T in clinical trials. Here, we have addressed the challenges and regulatory perspectives of CAR-T therapy."

"1072. Eur J Haematol. 2016 Apr;96(4):389-96. doi: 10.1111/ejh.12602. Epub 2015 Jul 3.","Anti-CD19 chimeric antigen receptor-modified T cells for B-cell malignancies: a systematic review of efficacy and safety in clinical trials.","OBJECTIVES: Administration of anti-CD19 chimeric antigen receptor (CAR)-modified  T cells for B-cell malignancies has been remarkably effective in recent clinical  trials. To investigate the critical parameters affecting efficacy and evaluated the safety of using CAR T cells targeting CD19 in B-lineage malignancies. We performed a systematic review of reported phase I clinical trials using CAR T cells targeting CD19 in B-lineage malignancies. METHODS: We searched Medline and Embase for studies on anti-CD19 CAR-modified T cells in patients with B-cell malignancies in October 2014. Univariate analyses were performed using the Kaplan-Meier method, and a Cox regression model was used to determine the independent prognostic factors of progression-free survival (PFS). RESULTS: Six trials involving 50 patients were included in this review. After CAR T-cell infusion, the overall response rate was 48% (complete responses in 24%). The 6-month PFS and 1-year PFS were 43% and 27%, respectively. Statistically significant factors favorably influencing PFS were conditioning chemotherapy (P < 0.001), B-cell aplasia (P = 0.040), and durable persistence of CAR T cells (P = 0.013) in univariate analyses. After multivariate analysis, conditioning chemotherapy remained as an independent prognostic factor for PFS. The most common adverse events were fever, hypotension, rigor, fatigue, bacteremia, chill, dyspnea, and headache, but all were temporary and resolved. CONCLUSION: Anti-CD19 CAR-modified T cells have shown therapeutic efficacy in patients with B-lineage malignancies and were well tolerated in most patients. Conditioning chemotherapy is a prerequisite to improve the clinical outcome."

"1073. Immunol Lett. 2016 Apr;172:113-23. doi: 10.1016/j.imlet.2016.02.014. Epub 2016 Feb 23.","Monoclonal antibodies and immune therapies for adult precursor B-acute lymphoblastic leukemia.","Adult B-acute lymphoblastic leukemia (B-ALL) does not share the favorable prognosis seen in pediatric patients with the same disease. Less than 50% of patients experience long-term survival and for those adults over age 60, long-term survival is only 10%. At time of relapse, 5-year prognosis is a dismal  7%. Novel and less toxic agents are urgently needed. The last few years have seen a surge in immune therapies for B-ALL. These agents may target CD19, CD20, CD22,  and less frequently CD52. Expression of these surface markers and the drugs which target them are discussed. Some immune therapies are simple monoclonal antibodies against B lymphocyte markers such as rituximab, ofatumumab, and epratuzumab. Others are in a class of antibody-drug conjugates which link a highly toxic chemotherapy to a monoclonal antibody for targeted delivery, such as inotuzumab and denintuzumab. Finally, novel immune therapies recruit (in the case of bispecific T cell engager [BiTE]) or modify (in the case of chimeric antigen receptor [CAR] T cells) ones own T cells to fight leukemic cells. This article reviews the rationale, clinical data, and toxicity profiles of immune therapies approved or in late stages of development for B-ALL."

"1074. J Clin Oncol. 2016 Apr 1;34(10):1112-21. doi: 10.1200/JCO.2015.64.5929. Epub 2016 Jan 25.","Allogeneic T Cells That Express an Anti-CD19 Chimeric Antigen Receptor Induce Remissions of B-Cell Malignancies That Progress After Allogeneic Hematopoietic Stem-Cell Transplantation Without Causing Graft-Versus-Host Disease.","PURPOSE: Progressive malignancy is the leading cause of death after allogeneic hematopoietic stem-cell transplantation (alloHSCT). After alloHSCT, B-cell malignancies often are treated with unmanipulated donor lymphocyte infusions (DLIs) from the transplant donor. DLIs frequently are not effective at eradicating malignancy and often cause graft-versus-host disease, a potentially lethal immune response against normal recipient tissues. METHODS: We conducted a clinical trial of allogeneic T cells genetically engineered to express a chimeric antigen receptor (CAR) targeting the B-cell antigen CD19. Patients with B-cell malignancies that had progressed after alloHSCT received a single infusion of CAR T cells. No chemotherapy or other therapies were administered. The T cells were obtained from each recipients alloHSCT donor. RESULTS: Eight of 20 treated patients obtained remission, which included six complete remissions (CRs) and two partial remissions. The response rate was highest for acute lymphoblastic leukemia, with four of five patients obtaining minimal residual disease-negative CR. Responses also occurred in chronic lymphocytic leukemia and lymphoma. The longest ongoing CR was more than 30 months in a patient with chronic lymphocytic leukemia. New-onset acute graft-versus-host disease after CAR T-cell infusion developed in none of the patients. Toxicities included fever, tachycardia, and hypotension. Peak blood CAR T-cell levels were higher in patients who obtained remissions than in those who did not. Programmed  cell death protein-1 expression was significantly elevated on CAR T cells after infusion. Presence of blood B cells before CAR T-cell infusion was associated with higher postinfusion CAR T-cell levels. CONCLUSION: Allogeneic anti-CD19 CAR T cells can effectively treat B-cell malignancies that progress after alloHSCT. The findings point toward a future when antigen-specific T-cell therapies will play a central role in alloHSCT."

"1076. Sci China Life Sci. 2016 Apr;59(4):370-8. doi: 10.1007/s11427-016-5036-3. Epub 2016 Mar 22.","Adoptive therapy with CAR redirected T cells for hematological malignancies.","The survival of patients with hematological malignancies has been significantly improved due to the development of new therapeutic agents. However, relapse remains a major matter for concern. Recently, T cells engineered with chimeric antigen receptor (CAR) were reported to show unprecedented responses in a range of hematological malignancies. The persistence of the CAR-T cell can last for years and tends toward long-term antitumor memory by which relapses can be effectively prevented. The primary side effects that appear in most clinical trials are cytokine release syndrome and neurotoxicity. However, these symptoms can be treated and reversed. In this review, we describe CAR structure and function and summarize recent advances in CAR-T cell therapy in hematological malignancies."

"1077. Sci China Life Sci. 2016 Apr;59(4):349-59. doi: 10.1007/s11427-016-5034-5. Epub 2016 Mar 24.","Spotlight on chimeric antigen receptor engineered T cell research and clinical trials in China.","T cell mediated adoptive immune response has been characterized as the key to anti-tumor immunity. Scientists around the world including in China, have been trying to harness the power of T cells against tumors for decades. Recently, the  biosynthetic chimeric antigen receptor engineered T cell (CAR-T) strategy was developed and exhibited encouraging clinical efficacy, especially in hematological malignancies. Chimeric antigen receptor research reports began in 2009 in China according to our PubMed search results. Clinical trials have been ongoing in China since 2013 according to the trial registrations on clinicaltrials. gov.. After years of assiduous efforts, research and clinical scientists in China have made their own achievements in the CAR-T therapy field.  In this review, we aim to highlight CAR-T research and clinical trials in China,  to provide an informative reference for colleagues in the field."

"1078. Sci China Life Sci. 2016 Apr;59(4):379-85. doi: 10.1007/s11427-016-5035-4. Epub 2016 Mar 24.","An analytical biomarker for treatment of patients with recurrent B-ALL after remission induced by infusion of anti-CD19 chimeric antigen receptor T (CAR-T) cells.","Anti-CD19 chimeric antigen receptor-modified T (CAR-T-19) cells have emerged as a powerful targeted immunotherapy for B-cell lineage acute lymphoblastic leukemia with a remarkable clinical response in recent trials. Nonetheless, few data are available on the subsequent clinical monitoring and treatment of the patients, especially those with disease recurrence after CAR-T-19 cell infusion. Here, we analyzed three patients who survived after our phase I clinical trial and who were studied by means of biomarkers reflecting persistence of CAR-T-19 cells in vivo and predictive factors directing further treatment. One patient achieved 9-week sustained complete remission and subsequently received an allogeneic hematopoietic stem cell transplant. Another patient who showed relapse after 20 weeks without detectable leukemia in the cerebrospinal fluid after CAR-T-19 cell  treatment was able to achieve a morphological remission under the influence of stand-alone low-dose chemotherapeutic agents. The third patient gradually developed extensive extramedullary involvement in tissues with scarce immune- cell infiltration during a long period of hematopoietic remission after CAR-T-19  cell therapy. Long-term and discontinuous increases in serum cytokines (mainly interleukin 6 and C-reactive protein) were identified in two patients (Nos. 1 and 6) even though only a low copy number of CAR molecules could be detected in their peripheral blood. This finding was suggestive of persistent functional activity of CAR-T-19 cells. Combined analyses of laboratory biomarkers with their clinical manifestations before and after salvage treatment showed that the persistent immunosurveillance mediated by CAR-T-19 cells would inevitably potentiate the leukemia-killing effectiveness of subsequent chemotherapy in patients who showed  relapse after CAR-T-19-induced remission."

"1079. Sci China Life Sci. 2016 Apr;59(4):360-9. doi: 10.1007/s11427-016-5025-6. Epub 2016 Mar 11.","Treatment of solid tumors with chimeric antigen receptor-engineered T cells: current status and future prospects.","Chimeric antigen receptors (CARs) are artificial recombinant receptors that generally combine the antigen-recognition domain of a monoclonal antibody with T  cell activation domains. Recent years have seen great success in clinical trials  employing CD19-specific CAR-T cell therapy for B cell leukemia. Nevertheless, solid tumors remain a major challenge for CAR-T cell therapy. This review summarizes the preclinical and clinical studies on the treatment of solid tumors  with CAR-T cells. The major hurdles for the success of CAR-T and the novel strategies to address these hurdles have also been described and discussed."

"1080. Sci China Life Sci. 2016 Apr;59(4):340-8. doi: 10.1007/s11427-016-5027-4. Epub 2016 Mar 11.","Hurdles of CAR-T cell-based cancer immunotherapy directed against solid tumors.","Recent reports on the impressive efficacy of chimeric antigen receptor (CAR)-modified T cells against hematologic malignancies have inspired oncologists to extend these efforts for the treatment of solid tumors. Clinical trials of CAR-T-based cancer immunotherapy for solid tumors showed that the efficacies are  not as remarkable as in the case of hematologic malignancies. There are several challenges that researchers must face when treating solid cancers with CAR-T cells, these include choosing an ideal target, promoting efficient trafficking and infiltration, overcoming the immunosuppressive microenvironment, and avoiding associated toxicity. In this review, we discuss the obstacles imposed by solid tumors on CAR-T cell-based immunotherapy and strategies adopted to improve the therapeutic potential of this approach. Continued investigations are necessary to improve therapeutic outcomes and decrease the adverse effects of CAR-T cell therapy in patients with solid malignancies in the future."

"1081. Sci China Life Sci. 2016 Apr;59(4):333-9. doi: 10.1007/s11427-016-5026-5. Epub 2016 Mar 11.","Establishing guidelines for CAR-T cells: challenges and considerations.","T cells, genetically modified by chimeric antigen receptors (CAR-T), are endowed  with specificity to a desired antigen and are cytotoxic to cells expressing the targeted antigen. CAR-T-based cancer immunotherapy is a promising therapy for curing hematological malignancy, such as acute lymphoid leukemia, and is promising for extending their efficacy to defeat solid tumors. To date, dozens of different CAR-T cells have been evaluated in clinical trials to treat tumors; this necessitates the establishment of guidelines for the production and application of CAR-T cells. However, it is challenging to standardize CAR-T cancer therapy because it involves a combination of gene therapy and cell therapy. In this review, we compare the existing guidelines for CAR-T cells and discuss the challenges and considerations for establishing guidance for CAR-T-based cancer immunotherapy."

"1082. Sci China Life Sci. 2016 Apr;59(4):386-97. doi: 10.1007/s11427-016-5024-7. Epub 2016 Mar 7.","Phase 1 clinical trial demonstrated that MUC1 positive metastatic seminal vesicle cancer can be effectively eradicated by modified Anti-MUC1 chimeric antigen receptor transduced T cells.","Recent progress in chimeric antigen receptor-modified T-cell (CAR-T cell) technology in cancer therapy is extremely promising, especially in the treatment  of patients with B-cell acute lymphoblastic leukemia. In contrast, due to the hostile immunosuppressive microenvironment of a solid tumor, CAR T-cell accessibility and survival continue to pose a considerable challenge, which leads to their limited therapeutic efficacy. In this study, we constructed two anti-MUC1 CAR-T cell lines. One set of CAR-T cells contained SM3 single chain variable fragment (scFv) sequence specifically targeting the MUC1 antigen and co-expressing interleukin (IL) 12 (named SM3-CAR). The other CAR-T cell line carried the SM3 scFv sequence modified to improve its binding to MUC1 antigen (named pSM3-CAR) but did not co-express IL-12. When those two types of CAR-T cells were injected intratumorally into two independent metastatic lesions of the same MUC1(+) seminal vesicle cancer patient as part of an interventional treatment strategy, the initial results indicated no side-effects of the MUC1 targeting CAR-T cell approach, and patient serum cytokines responses were positive. Further evaluation showed that pSM3-CAR effectively caused tumor necrosis, providing new options for improved CAR-T therapy in solid tumors."

"1083. Semin Oncol. 2016 Apr;43(2):291-9. doi: 10.1053/j.seminoncol.2016.02.006. Epub 2016 Feb 9.","Improving therapy of chronic lymphocytic leukemia with chimeric antigen receptor  T cells.","Adoptive cell immunotherapy for the treatment of chronic lymphocytic leukemia (CLL) has heralded a new era of synthetic biology. The infusion of genetically engineered, autologous chimeric antigen receptor (CAR) T cells directed against CD19 expressed by normal and malignant B cells represents a novel approach to cancer therapy. The results of recent clinical trials of CAR T cells in relapsed  and refractory CLL have demonstrated long-term disease-free remissions, underscoring the power of harnessing and redirecting the immune system against cancer. This review will briefly summarize T-cell therapies in development for CLL disease. We discuss the role of T-cell function and phenotype, T-cell culture optimization, CAR design, and approaches to potentiate the survival and anti-tumor effects of infused lymphocytes. Future efforts will focus on improving the efficacy of CAR T cells for the treatment of CLL and incorporating adoptive cell immunotherapy into standard medical management of CLL."

"1084. PLoS One. 2016 Mar 31;11(3):e0152196. doi: 10.1371/journal.pone.0152196. eCollection 2016.","An Optimized GD2-Targeting Retroviral Cassette for More Potent and Safer Cellular Therapy of Neuroblastoma and Other Cancers.","Neuroblastoma is the commonest extra cranial solid cancer of childhood. Despite escalation of treatment regimens, a significant minority of patients die of their disease. Disialoganglioside (GD2) is consistently expressed at high-levels in neuroblastoma tumors, which have been targeted with some success using therapeutic monoclonal antibodies. GD2 is also expressed in a range of other cancer but with the exception of some peripheral nerves is largely absent from non-transformed tissues. Chimeric Antigen Receptors (CARs) are artificial type I  proteins which graft the specificity of a monoclonal antibody onto a T-cell. Clinical data with early CAR designs directed against GD2 have shown some promise in Neuroblastoma. Here, we describe a GD2-targeting CAR retroviral cassette, which has been optimized for CAR T-cell persistence, efficacy and safety."

"1085. J Hematol Oncol. 2016 Mar 16;9:27. doi: 10.1186/s13045-016-0256-3.","Anti-proliferative effects of T cells expressing a ligand-based chimeric antigen  receptor against CD116 on CD34(+) cells of juvenile myelomonocytic leukemia.","BACKGROUND: Juvenile myelomonocytic leukemia (JMML) is a fatal, myelodysplastic/myeloproliferative neoplasm of early childhood. Patients with JMML have mutually exclusive genetic abnormalities in granulocyte-macrophage colony-stimulating factor (GM-CSF) receptor (GMR, CD116) signaling pathway. Allogeneic hematopoietic stem cell transplantation is currently the only curative treatment option for JMML; however, disease recurrence is a major cause of treatment failure. We investigated adoptive immunotherapy using GMR-targeted chimeric antigen receptor (CAR) for JMML. METHODS: We constructed a novel CAR capable of binding to GMR via its ligand, GM-CSF, and generated piggyBac transposon-based GMR CAR-modified T cells from three healthy donors and two patients with JMML. We further evaluated the anti-proliferative potential of GMR CAR T cells on leukemic CD34(+) cells from six patients with JMML (two NRAS mutations, three PTPN11 mutations, and one monosomy 7), and normal CD34(+) cells. RESULTS: GMR CAR T cells from healthy donors suppressed the cytokine-dependent growth of MO7e cells, but not the growth of K562 and Daudi cells. Co-culture of healthy GMR CAR T cells with CD34(+) cells of five patients with JMML at effector to target ratios of 1:1 and 1:4 for 2 days significantly decreased total colony growth, regardless of genetic abnormality. Furthermore, GMR CAR T cells from a non-transplanted patient and a transplanted patient inhibited the proliferation of respective JMML CD34(+) cells at onset to a degree comparable to healthy GMR CAR T cells. Seven-day co-culture of GMR CAR T cells resulted in a marked suppression of JMML CD34(+) cell proliferation, particularly CD34(+)CD38(-) cell  proliferation stimulated with stem cell factor and thrombopoietin on AGM-S3 cells. Meanwhile, GMR CAR T cells exerted no effects on normal CD34(+) cell colony growth. CONCLUSIONS: Ligand-based GMR CAR T cells may have anti-proliferative effects on  stem and progenitor cells in JMML."

"1086. Cancer Res. 2016 Mar 15;76(6):1578-90. doi: 10.1158/0008-5472.CAN-15-2524.","A Chimeric Switch-Receptor Targeting PD1 Augments the Efficacy of Second-Generation CAR T Cells in Advanced Solid Tumors.","Chimeric antigen receptor (CAR)-modified adoptive T-cell therapy has been successfully applied to the treatment of hematologic malignancies, but faces many challenges in solid tumors. One major obstacle is the immune-suppressive effects  induced in both naturally occurring and genetically modified tumor-infiltrating lymphocytes (TIL) by inhibitory receptors (IR), namely PD1. We hypothesized that  interfering with PD1 signaling would augment CAR T-cell activity against solid tumors. To address this possibility, we introduced a genetically engineered switch receptor construct, comprising the truncated extracellular domain of PD1 and the transmembrane and cytoplasmic signaling domains of CD28, into CAR T cells. We tested the effect of this supplement, PD1CD28, on human CAR T cells targeting aggressive models of human solid tumors expressing relevant tumor antigens. Treatment of mice bearing large, established solid tumors with PD1CD28  CAR T cells led to significant regression in tumor volume due to enhanced CAR TIL infiltrate, decreased susceptibility to tumor-induced hypofunction, and attenuation of IR expression compared with treatments with CAR T cells alone or PD1 antibodies. Taken together, our findings suggest that the application of PD1CD28 to boost CAR T-cell activity is efficacious against solid tumors via a variety of mechanisms, prompting clinical investigation of this potentially promising treatment modality."

"1087. Cancers (Basel). 2016 Mar 15;8(3). pii: E36. doi: 10.3390/cancers8030036.","Different Subsets of T Cells, Memory, Effector Functions, and CAR-T Immunotherapy.","This review is focused on different subsets of T cells: CD4 and CD8, memory and effector functions, and their role in CAR-T therapy--a cellular adoptive immunotherapy with T cells expressing chimeric antigen receptor. The CAR-T cells  recognize tumor antigens and induce cytotoxic activities against tumor cells. Recently, differences in T cell functions and the role of memory and effector T cells were shown to be important in CAR-T cell immunotherapy. The CD4⁺ subsets (Th1, Th2, Th9, Th17, Th22, Treg, and Tfh) and CD8⁺ memory and effector subsets differ in extra-cellular (CD25, CD45RO, CD45RA, CCR-7, L-Selectin [CD62L], etc.); intracellular markers (FOXP3); epigenetic and genetic programs; and metabolic pathways (catabolic or anabolic); and these differences can be modulated to improve CAR-T therapy. In addition, CD4⁺ Treg cells suppress the efficacy of CAR-T cell therapy, and different approaches to overcome this suppression are discussed in this review. Thus, next-generation CAR-T immunotherapy can be improved, based on our knowledge of T cell subsets functions, differentiation, proliferation, and signaling pathways to generate more active CAR-T cells against tumors."

"1090. Ann Hematol. 2016 Mar;95(4):563-73. doi: 10.1007/s00277-015-2585-7. Epub 2016 Jan 12.","Tumor lysis syndrome in the era of novel and targeted agents in patients with hematologic malignancies: a systematic review.","Effective new treatments are now available for patients with hematologic malignancies. However, their propensity to cause tumor lysis syndrome (TLS) has not been systematically examined. A literature search identified published Phase  I-III clinical trials of monoclonal antibodies (otlertuzumab, brentuximab, obinutuzumab, ibritumomab, ofatumumab); tyrosine kinase inhibitors (alvocidib [flavopiridol], dinaciclib, ibrutinib, nilotinib, dasatinib, idelalisib, venetoclax [ABT-199]); proteasome inhibitors (oprozomib, carfilzomib); chimeric antigen receptor (CAR) T cells; and the proapoptotic agent lenalidomide. Abstracts from major congresses were also reviewed. Idelalisib and ofatumumab had no reported TLS. TLS incidence was ≤5 % with brentuximab vedotin (for anaplastic  large-cell lymphoma), carfilzomib and lenalidomide (for multiple myeloma), dasatinib (for acute lymphoblastic leukemia), and oprozomib (for various hematologic malignancies). TLS incidences were 8.3 and 8.9 % in two trials of venetoclax (for chronic lymphocytic leukemia [CLL]) and 10 % in trials of CAR T cells (for B-cell malignancies) and obinutuzumab (for non-Hodgkin lymphoma). TLS  rates of 15 % with dinaciclib and 42 and 53 % with alvocidib (with sequential cytarabine and mitoxantrone) were seen in trials of acute leukemias. TLS mitigation was employed routinely in clinical trials of alvocidib and lenalidomide. However, TLS mitigation strategies were not mentioned or stated only in general terms for many studies of other agents. The risk of TLS persists  in the current era of novel and targeted therapy for hematologic malignancies and was seen to some extent with most agents. Our findings underscore the importance  of continued awareness, risk assessment, and prevention to reduce this serious potential complication of effective anticancer therapy."

"1091. Best Pract Res Clin Haematol. 2016 Mar;29(1):100-110. doi: 10.1016/j.beha.2016.08.009. Epub 2016 Aug 12.","Present and future of personalized medicine in CLL.","Medicine has been personalized (i.e. centred in persons) since its foundation.  Recently, however, the term personalized medicine (or, better, precision medicine) has been introduced to define a form of medicine that uses information about a persons genes, proteins, and environment to prevent, diagnose, and treat disease. This concept has gained momentum thanks to next-generation-sequencing (NGS) techniques that allow identification of molecular characteristics unique to the patient and to the tumour. It is hoped that NGS will not only contribute to a better understanding of chronic lymphocytic leukaemia (CLL), but will identify disease subsets that could benefit from specific treatment interventions. Recent advances in diagnosis (e.g. high-resolution immunophenotyping, markers of genetic abnormalities), prognosis (e.g. biomarkers), response predictors [e.g. del(17p)/TP53 mutations even at subclonal level], treatment (e.g. BCR signalling inhibitors, BCL2 antagonists, CAR-T cells) and methods to evaluate minimal residual disease constitute good examples of tools facilitating personalized management of patients with CLL."

