"Reference","Title","Abstract"

"742. J Immunol. 2010 Nov 15;185(10):5688-91. doi: 10.4049/jimmunol.1001538. Epub 2010  Oct 18.","Cutting edge: A critical functional role for IL-23 in psoriasis.","Interleukin-23 is a key cytokine involved in the generation of Th17 effector cells. Clinical efficacy of an anti-p40 mAb blocking both IL-12 and IL-23 and disease association with single nucleotide polymorphisms in the IL23R gene raise  the question of a functional role of IL-23 in psoriasis. In this study, we provide a comprehensive analysis of IL-23 and its receptor in psoriasis and demonstrate its functional importance in a disease-relevant model system. The expression of IL-23 and its receptor was increased in the tissues of patients with psoriasis. Injection of a mAb specifically neutralizing human IL-23 showed IL-23-dependent inhibition of psoriasis development comparable to the use of anti-TNF blockers in a clinically relevant xenotransplant mouse model of psoriasis. Together, our results identify a critical functional role for IL-23 in psoriasis and provide the rationale for new treatment strategies in chronic epithelial inflammatory disorders."

"743. Int J Immunopathol Pharmacol. 2010 Jul-Sep;23(3):767-74.","The role of etanercept on the expression of markers of T helper 17 cells and their precursors in skin lesions of patients with psoriasis vulgaris.","Very recently, it has been demonstrated that CD161, retinoic acid-related orphan  receptor gamma-t (RORgamma-t) and CC-chemokin receptor 6 (CCR6) can be considered good surface markers to detect T helper 17 cells and their precursors, T cell populations that are considered to play an important role in the pathogenesis of  psoriasis. In the present study, we evaluate the clinical involvement by calculating the PASI score and the number of CD4+, CD161+, RORgammat+ and CCR6+ cells before and after a 12-week course with etanercept or acitretin in patients  with moderate-to-severe, plaque-type psoriasis vulgaris. Ten patients were given  etanercept 50 mg twice weekly and 10 patients acitretin 0.4 mg/kg per day, both for 12 weeks. At the baseline and at the end of the treatment PASI was calculated, and skin biopsies were taken to evaluate the expression of CD4, CD161, RORgammat and CCR6 by immunohistochemistry. As controls, 10 patients with  atopic dermatitis (AD) were included in the study. After 12 weeks, PASI was significantly lower than at the baseline for both groups. However, etanercept-treated patients showed lower PASI than acitretin-treated ones. While  CD4+ cell numbers were similar in both diseases, all the other markers, that are  considered more specific for Th17 cells and their precursors, were more expressed in psoriasis than in AD. Furthermore, only etanercept, but not acitretin, was able to significantly reduce CD161+, RORgammat+ and CCR6+ cells in skin lesions of patients with psoriasis. Our study provides further evidence of the role of Th17 pathway in the pathogenesis of psoriasis. Furthermore, our findings suggest  that etanercept is able to downregulate the expression of the recently recognized markers of Th17 cells and their precursors CD161, RORgammat and CCR6, while acitretin is not. This activity on the Th17 lineage may contribute to the efficacy of etanercept in the treatment of psoriasis."

"744. J Dermatol Sci. 2010 Nov;60(2):61-6. doi: 10.1016/j.jdermsci.2010.08.016. Epub 2010 Sep 15.","IL-21 in the pathogenesis and treatment of skin diseases.","Interleukin-21 (IL-21) is a potent immunomodulatory cytokine, with pleiotropic effects on both innate and adaptive immune responses. These actions include positive effects, such as enhanced proliferation of lymphoid cells, increased cytotoxicity of CD8(+) T cells and natural killer cells, and differentiation of B cells into plasma cells. IL-21 is also produced by Th17 cells and is a critical regulator of Th17 development. IL-21 has potent antitumor activity, but is also associated with the development of autoimmune disease. Many of these activities are critically involved in the pathogenesis of several skin diseases such as psoriasis, atopic dermatitis, lupus erythematosus, and melanoma. Here we review recent advancements on the understanding of the role of IL-21 in skin diseases and how this knowledge can be translated into innovative therapeutic approaches."

"745. Nat Genet. 2010 Oct;42(10):910-4. doi: 10.1038/ng.665. Epub 2010 Sep 26.","Keratin 17 promotes epithelial proliferation and tumor growth by polarizing the immune response in skin.","Basaloid skin tumors, including basal cell carcinoma (BCC) and basaloid follicular hamartoma, are associated with aberrant Hedgehog (Hh) signaling and, in the case of BCC, an expanding set of genetic variants including keratin 5 (encoded by KRT5), an intermediate filament-forming protein. We here show that genetic ablation of keratin 17 (Krt17) protein, which is induced in basaloid skin tumors and co-polymerizes with Krt5 in vivo, delays basaloid follicular hamartoma tumor initiation and growth in mice with constitutive Hh signaling in epidermis.  This delay is preceded by a reduced inflammation and a polarization of inflammatory cytokines from a Th1- and Th17-dominated profile to a Th2-dominated  profile. Absence of Krt17 also attenuates hyperplasia and inflammation in models  of acute dermatitis. Re-expression of Krt17 in Gli2(tg); Krt17(-/-) keratinocytes induces select Th1 chemokines that have established roles in BCC. Our findings establish an immunomodulatory role for Krt17 in Hh driven basaloid skin tumors that could impact additional tumor settings, psoriasis and wound repair."

"746. Br J Dermatol. 2010 Dec;163(6):1194-204. doi: 10.1111/j.1365-2133.2010.10036.x.","Preferential inhibition of the mRNA expression of p38 mitogen-activated protein kinase regulated cytokines in psoriatic skin by anti-TNFα therapy.","BACKGROUND: Anti-TNFα therapies are well established for severe psoriasis; however, their mechanism of action in disease resolution is not fully understood. p38 mitogen-activated protein kinase (MAPK) is a kinase known to play a key role  in the pathogenesis of psoriasis. OBJECTIVES: To elucidate the early effects of adalimumab, a human monoclonal anti-TNFα antibody, on the expression of interleukins in psoriatic skin. PATIENTS AND METHODS: Biopsies from patients with psoriasis were examined before  and after the start of adalimumab therapy. mRNA expression of cytokines were measured with quantitative polymerase chain reaction. p38 MAPK and signal transducer and activator of transcription 3 (STAT3) were analysed by Western blotting and immunofluorescence analyses, and IL-17A and IL-17C were examined with immunohistochemistry. RESULTS: The increased mRNA level of IL-1β, IL-8, IL-17C and IL-20 in lesional psoriatic skin was already significantly reduced 4 days after the start of adalimumab treatment, i.e. before clinical and histological improvement was detectable. The mRNA expression of the Th17-derived cytokines IL-17A, IL-17F and  IL-22 as well as the dendritic cell product IL-23/IL-12 (p40) were not significantly reduced until 2 weeks after the start of treatment, whereas the mRNA expression of IL-23 (p19) and the Th1 cytokines IFN-γ and IL-2 were reduced  late in disease resolution. IL-1β, IL-8 and IL-20 are all known to be regulated by p38 MAPK. IL-17C was produced by cultured human keratinocytes and this production was also mediated by a p38 MAPK dependent mechanism. Moreover, the early effects of adalimumab included the phosphorylation of p38 MAPK, but not STAT3 phosphorylation. CONCLUSIONS: This study indicates that an important mechanism of action of anti-TNFα therapy in psoriasis is a reduction in p38 MAPK phosphorylation and a subsequent decrease in the expression of p38 MAPK regulated genes."

"747. Br J Dermatol. 2010 Dec;163(6):1282-90. doi: 10.1111/j.1365-2133.2010.09992.x. Epub 2010 Nov 8.","Interleukin (IL)-22, IL-17, IL-23, IL-8, vascular endothelial growth factor and tumour necrosis factor-α levels in patients with psoriasis before, during and after psoralen-ultraviolet A and narrowband ultraviolet B therapy.","BACKGROUND: Several cross-sectional studies have shown that different cytokines and growth factors are enhanced in psoriasis. OBJECTIVES: We aimed to understand the role/relation of interleukin (IL)-22, IL-17, IL-23, IL-8, vascular endothelial growth factor (VEGF) and tumour necrosis factor (TNF)-α in psoriasis vulgaris, addressing their levels and changes before, during and after psoralen-ultraviolet A (PUVA) and narrowband ultraviolet B (NB-UVB) treatment. METHODS: A cross-sectional and a longitudinal study (n = 34) - before (T0) and at 3 (T3), 6 (T6) and 12 (T12) weeks of NB-UVB and PUVA therapy - were performed; 17 patients started NB-UVB and 17 PUVA, and IL-22, IL-17, IL-23, IL-8, TNF-α and VEGF levels were evaluated. RESULTS: At T0, compared with controls (n = 20), all the parameters were significantly higher in patients, except for TNF-α. Both NB-UVB and PUVA treatment gave, at T3, a significant decrease in TNF-α and IL-23; IL-22 and IL-17 decreased significantly at T6; all parameters and Psoriasis Area and Severity Index decreased significantly at T12. However, in both groups, at T12, VEGF was still significantly higher than control. CONCLUSIONS: Psoriasis seems to be a complex disease in which the cytokine network is disturbed, namely in levels of IL-22, IL-17, IL-23, IL-8, TNF-α and VEGF. NB-UVB and PUVA follow-up studies suggested that the reduction in the IL-23/Th17 axis might be important in the pathogenic mechanisms of psoriasis. Further follow-up studies of patients with psoriasis treated with these and other therapies could be very helpful for the understanding of the disturbance in the cytokine network in psoriasis and indirectly in its pathogenesis."

"748. Core Evid. 2010 Jul 27;5:11-22.","Ustekinumab: an evidence-based review of its effectiveness in the treatment of psoriasis.","INTRODUCTION: Psoriasis is a chronic inflammatory skin disease affecting approximately 2% to 3% of the population worldwide. Discoveries over the past 3 to 5 years have significantly altered our view of psoriasis as primarily a T-cell mediated condition. The most recent research has demonstrated the essential role  of specific cytokines in the development of this complex disease, including TNF-alpha, interleukin-23 (IL-23), and potentially, IL-22. These are all part of  a newly defined autoimmune pathway directed by specialized T cells called Th17 helper T cells. Ustekinumab is a fully human monoclonal antibody that targets IL-12 and IL-23, thus targeting both Th1 and Th17 arms of immunity. It has a promising efficacy and safety profile that not only represents a valuable treatment alternative, but also a continuation in our constantly evolving understanding of this disorder. AIMS: To review the emerging evidence supporting the use of ustekinumab in the management of moderate to severe plaque psoriasis. EVIDENCE REVIEW: There is clear evidence that ustekinumab is effective in the treatment of moderate to severe psoriasis. Phase III trials (PHOENIX 1 and 2) demonstrated a statistically significant difference between Psoriasis Area and Severity Index (PASI) 75 responses achieved by patients receiving ustekinumab, given as a 45 mg or 90 mg subcutaneous injection every 12 weeks, than their placebo counterparts. Treatment with this novel agent resulted in a rapid onset of action, with over 60% of treated patients attaining Physicians Global Assessment (PGA) scores of cleared or minimal by week 12. Quality of life assessments paralleled clinical improvements. CLINICAL POTENTIAL: Ustekinumab is an effective and efficient therapeutic option  for patients with moderate to severe psoriasis. Although further studies are required to establish ustekinumabs place in the therapy of psoriasis, with its convenient dosing schedule and rapid onset of action, this drug could provide a great addition to the current therapeutic armamentarium available for psoriatic patients."

"749. J Drugs Dermatol. 2010 Aug;9(8):921-7.","Statins in skin: research and rediscovery, from psoriasis to sclerosis.","Statins, initially developed as antimicrobials, are primarily considered cholesterol-lowering agents. Recently, researchers discovered anti-inflammatory properties of statins. Studies on the effects of statins and the alterations noted include: bench work that supported a Th1/Th2 skew to Th1, altered lymphocyte migration, inhibition of MHC-II induction and cytokine release on antigen-presenting cells, inhibition of mast cell degranulation and inhibition of Th17 cells and IL-17 production. In addition to the anti-inflammatory properties, statins have been found to induce apoptosis in melanoma models. The potential therapeutic value of statins is illustrated in the management of alopecia areata, atopic dermatitis, psoriasis, systemic lupus erythematosus, cutaneous T-cell lymphomas, cutaneous melanoma, mastocytosis and more. This manuscript presents a  comprehensive review of statins and their potential dermatologic application."

"750. J Cutan Med Surg. 2010 Jul-Aug;14(4):151-5.","Psoriasis and multiple sclerosis: is there a link?","BACKGROUND: psoriasis and multiple sclerosis (MS) are both autoimmune T cell-mediated diseases. Some case series have suggested an association. OBJECTIVE: to investigate the potential relationship between psoriasis and MS based on a systematic review of the literature. METHODS: medline, Cochrane Library, and EMBASE searches were performed. RESULTS: T-helper 17 cells are involved in the pathogenesis of both psoriasis and MS. Both conditions have been associated with interleukin-23 receptor (IL23R) polymorphisms. Studies have reported psoriasis in 0.41 to 7.7% of individuals with MS. A higher rate of psoriasis compared to controls was noted in a few small MS cohorts, but the number of cases was too small to draw any firm conclusions. In two studies, including a large Canadian study of 5,031 patients with MS, there was no increased prevalence of psoriasis in patients over the control population. Family members of individuals with MS do not appear to be at increased risk for psoriasis in these studies. Psoriasis has developed during treatment for MS, and  MS has developed during treatment for psoriasis. CONCLUSION: although there are some common genetic linkages in psoriasis and MS,  psoriasis does not appear to be more common in patients with MS or their relatives."

"751. J Invest Dermatol. 2010 Nov;130(11):2611-20. doi: 10.1038/jid.2010.196. Epub 2010 Jul 15.","A comprehensive analysis of pattern recognition receptors in normal and inflamed  human epidermis: upregulation of dectin-1 in psoriasis.","Human epidermis plays an important role in host defense by acting as a physical barrier and signaling interface between the environment and the immune system. Pattern recognition receptors (PRRs) are crucial to maintain homeostasis and provide protection during infection, but are also causally involved in monogenic  auto-inflammatory diseases. This study aimed to investigate the epidermal expression of PRRs and several associated host defense molecules in healthy human skin, psoriasis, and atopic dermatitis (AD). Using microarray analysis and real-time quantitative PCR, we found that many of these genes are transcribed in  normal human epidermis. Only a few genes were differentially induced in psoriasis (CLEC7A (dectin-1), Toll-like receptor (TLR) 4, and mannose receptor C type 1 (MRC1)) or AD (MRC1, IL1RN, and IL1β) compared with normal epidermis. A remarkably high expression of dectin-1 mRNA was observed in psoriatic epidermis and this was corroborated by immunohistochemistry. In cultured primary human keratinocytes, dectin-1 expression was induced by IFN-γ, IFN-α, and Th17 cytokines. Keratinocytes were unresponsive, however, to dectin-1 ligands such as  β-glucan or heat-killed Candida albicans, nor did we observe synergy with TLR2/TLR5 ligands. In conclusion, upregulation of dectin-1 in psoriatic lesions seems to be under control of psoriasis-associated cytokines. Its role in the biology of skin inflammation and infection remains to be explored."

"752. Indian J Dermatol. 2010 Apr-Jun;55(2):157-60. doi: 10.4103/0019-5154.62752.","Scid mouse model of psoriasis: a unique tool for drug development of autoreactive T-cell and th-17 cell-mediated autoimmune diseases.","In both skin and synovial tissues of psoriatic arthritis (PsA) patients, there are prominent lymphocytic infiltrates localized to the dermal papillae in the skin and the sublining layer stroma in the joint. T-cells, with a predominance of CD4+ lymphocytes, are the most significant lymphocytes in the tissues; in contrast, this ratio is reversed in the epidermis, synovial fluid compartment, and at the enthesis, where CD8+ T-cells are more common. This differential tropism of CD8+ T-cell suggests that the CD8+ T-cells may be driving the immune response in the joint and skin. This is supported by an association with MHC class I. The cytokine network in the psoriatic skin and synovium is dominated by  monocyte and T-cell-derived cytokines: IL-1beta, IL-2, IL-10, IFN-gamma, and TNF-alpha. In PsA synovium, higher levels of IFN-gamma, IL-2, and IL-10 have been detected than in psoriatic skin. An analysis of T-cell receptor beta-chain variable (TCRbetaV) gene repertoires revealed common expansions in both skin and  synovial inflammatory sites, suggesting an important role for cognate T-cell responses in the pathogenesis of PsA and that the inciting antigen may be identical or homologous between the afflicted skin and synovium. Traditionally, T-cells have been classified as T helper 1 (Th1) or Th2 cells by production of defining cytokines, IFN-gamma and IL-4, respectively. Recently, a new type of T-cell, Th17, has been linked to autoimmune inflammation. T-helper 17 (Th17) cells are a unique effector CD4+ T-cell subset characterized by the production of interleukin (IL)-17. Murine diseases that were previously considered to be pure Th1-mediated responses have been shown to contain mixed populations of Th1 and Th17 cells. Also, in humans, a critical immunoregulatory role of Th-17 cells in infectious and autoimmune diseases has been identified. It has been postulated that IL-17 may be important in psoriasis. Our initial observations demonstrate that IL-17 and its receptor system are important for PsA also. In in vivo and in  vitro studies we have demonstrated that IL-17/IL-17R are enriched in skin, synovial tissue, and synovial fluid of psoriatic arthritis patients and Th17 cells are functionally significant in the pathogenesis of psoriasis and psoriatic arthritis. Here we will share our experience of the SCID mouse model of psoriasis in respect to its use in investigating psoriatic diseases and development of immune-based drugs for psoriasis, psoriatic arthritis, and other autoimmune diseases."

"753. Arthritis Rheum. 2010 Oct;62(10):2876-85. doi: 10.1002/art.27622.","Role of Th17 cells in human autoimmune arthritis.","OBJECTIVE: To delineate the role of Th17 cells in the pathogenesis of autoimmune  arthritides. METHODS: Th17 cells were analyzed in well-defined homogeneous cohorts of patients with the prototypical autoimmune arthritides rheumatoid arthritis (RA) and psoriatic arthritis (PsA), grouped according to patients who had very early active RA (n = 36; mean disease duration 2.8 months, Disease Activity Score in 28 joints 5.0) and those who had very early active PsA (n = 20; mean disease duration 2.3 months), none of whom had received treatment with glucocorticoids or disease-modifying antirheumatic drugs, as well as patients with established RA (n = 21; mean disease duration 68 months) who were considered either responders or nonresponders to therapy. Groups of healthy individuals and patients with osteoarthritis (a noninflammatory arthritis) were used as control cohorts. Expression of T lineage-specific transcription factors (RORC, T-bet, GATA-3, and  FoxP3) and the response of CD4 T cells to Th17 cell-inducing conditions were analyzed in vitro. RESULTS: The frequencies of Th17 cells and levels of interleukin-17 strongly correlated with systemic disease activity at both the onset and the progression of RA or PsA. The values were reduced to control levels in patients with treatment-controlled disease activity. Th17 cells were enriched in the joints, and increased frequencies of synovial Th17 cells expressed CCR4 and CCR6, indicative of selective migration of Th17 cells to the joints. The intrinsically  elevated expression of RORC, accompanied by biased Th17 cell development, and the resistance of Th17 cells to a natural cytokine antagonist in patients with RA and patients with PsA were suggestive of the underlying molecular mechanisms of uncontrolled Th17 activity in these patients. CONCLUSION: Th17 cells play an important role in inflammation in human autoimmune arthritides, both at the onset and in established disease."

"754. J Invest Dermatol. 2010 Oct;130(10):2412-22. doi: 10.1038/jid.2010.165. Epub 2010 Jun 17.","A subpopulation of CD163-positive macrophages is classically activated in psoriasis.","Macrophages are important cells of the innate immune system, and their study is essential to gain greater understanding of the inflammatory nature of psoriasis.  We used immunohistochemistry and double-label immunofluorescence to characterize  CD163(+) macrophages in psoriasis. Dermal macrophages were increased in psoriasis compared with normal skin and were identified by CD163, RFD7, CD68, lysosomal-associated membrane protein 2 (LAMP2), stabilin-1, and macrophage receptor with collagenous structure (MARCO). CD163(+) macrophages expressed C-lectins CD206/macrophage mannose receptor and CD209/DC-SIGN, as well as costimulatory molecules CD86 and CD40. They did not express mature dendritic cell (DC) markers CD208/DC-lysosomal-associated membrane glycoprotein, CD205/DEC205, or CD83. Microarray analysis of in vitro-derived macrophages treated with IFN-γ showed that many of the genes upregulated in macrophages were found in psoriasis, including STAT1, CXCL9, Mx1, and HLA-DR. CD163(+) macrophages produced inflammatory molecules IL-23p19 and IL-12/23p40 as well as tumor necrosis factor  (TNF) and inducible nitric oxide synthase (iNOS). These data show that CD163 is a superior marker of macrophages, and identifies a subpopulation of classically activated macrophages in psoriasis. We conclude that macrophages are likely to contribute to the pathogenic inflammation in psoriasis, a prototypical T helper 1 (Th1) and Th17 disease, by releasing key inflammatory products."

"755. Blood. 2010 Sep 9;116(10):1715-25. doi: 10.1182/blood-2010-01-263509. Epub 2010 Jun 10.","Human fibroblasts support the expansion of IL-17-producing T cells via up-regulation of IL-23 production by dendritic cells.","The initiation of immune responses is associated with the maturation of dendritic cells (DCs) and their migration to draining lymph nodes. En route activated DCs encounter cells of the tissue microenvironment, such as fibroblasts. Because we have shown that DCs interact with fibroblasts during immune responses, we studied the impact of skin fibroblasts on human monocyte-derived DC function and subsequent human T-cell (TC) differentiation. We show that fibroblasts support interleukin-23 (IL-23) secretion from DCs preactivated by lipopolysaccharide (DC(act)) compared with lipopolysaccharide-activated DCs alone. The underlying complex feedback-loop mechanism involves IL-1β/tumor necrosis factor-α (from DC(act)), which stimulate fibroblasts prostaglandin E(2) production. Prostaglandin E(2), in turn, acts on DC(act) and increases their IL-23 release. Furthermore, fibroblast-stimulated DC(act) are far superior to DC(act) alone, in  promoting the expansion of Th17 cells in a Cox-2-, IL-23-dependent manner. Using  CD4(+)CD45RO(+) memory TCs and CD4(+)CD45RA(+) naive TCs, we showed that fibroblasts induce a phenotype of DC(act) that promotes the expansion of Th17 cells. Moreover, in psoriasis, a prototypic immune response in which the importance of IL-23/Th17 is known, high expression of Cox-2 in fibroblasts was observed. In conclusion, skin fibroblasts are involved in regulation of IL-23 production in DCs and, as a result, of Th17 expansion."

"756. J Immunol. 2010 Jun 15;184(12):7257-67. doi: 10.4049/jimmunol.0903719. Epub 2010  May 19.","8-methoxypsoralen plus ultraviolet A therapy acts via inhibition of the IL-23/Th17 axis and induction of Foxp3+ regulatory T cells involving CTLA4 signaling in a psoriasis-like skin disorder.","To elucidate the molecular action of 8-methoxypsoralen plus UVA (PUVA), a standard dermatological therapy, we used K5.hTGF-beta1 transgenic mice exhibiting a skin phenotype and cytokine abnormalities with strong similarities to human psoriasis. We observed that impaired function of CD4+CD25+ regulatory T cells (Tregs) and increased cytokine levels of the IL-23/Th17 pathway were responsible  for the psoriatic phenotype in this mouse model. Treatment of K5.hTGF-beta1 transgenic mice with PUVA suppressed the IL-23/Th17 pathway, Th1 milieu, as well  as transcription factors STAT3 and orphan nuclear receptor RORgammat. PUVA induced the Th2 pathway and IL-10-producing CD4+CD25+Foxp3+Tregs with disease-suppressive activity that was abolished by anti-CTLA4 mAb treatment. These findings were paralleled by macroscopic and microscopic clearance of the diseased murine skin. Anti-IL-17 mAb treatment also diminished the psoriatic phenotype of the mice. This indicated that both induced Tregs involving CTLA4 signaling and inhibition of the IL-23/Th17 axis are central for the therapeutic action of PUVA."

"757. Dermatol Ther. 2010 Mar-Apr;23(2):144-51. doi: 10.1111/j.1529-8019.2010.01308.x.","Psoriasis and cardiovascular disease.","Current epidemiological data support the association between psoriasis and cardiovascular (CV) risk, in apparent correlation with psoriasis severity. Although less unanimously, evidence of an increased prevalence of CV diseases among psoriasis patients has been reported, including ischemic heart disease, cerebrovascular, peripheral vascular and heart structural disorders. In particular, various studies showed a correlation between psoriasis and major CV events (i.e., myocardial infarction, stroke), while others investigated subclinical changes of blood vessels, such as intima-media thickness increase, arterial stiffness and coronary artery calcification. A series of different mechanisms, like traditional CV risk or iatrogenic risk factors, inflammation, hemostasis dysregulation, hyperhomocysteinemia, and shared genetic susceptibility, are thought to underlie this epidemiological association. Among these elements, inflammation and its related cytokine milieu, including Th1-mediated response and Th17/Treg imbalance, C reactive protein and the newly implicated osteopontin are considered to play a primary role, even if yet to be fully understood."

"758. Nature. 2010 Apr 29;464(7293):1371-5. doi: 10.1038/nature08949.","Innate lymphoid cells drive interleukin-23-dependent innate intestinal pathology.","The key role of interleukin (IL)-23 in the pathogenesis of autoimmune and chronic inflammatory disorders is supported by the identification of IL-23 receptor (IL-23R) susceptibility alleles associated with inflammatory bowel disease, psoriasis and ankylosing spondylitis. IL-23-driven inflammation has primarily been linked to the actions of T-helper type 17 (TH17) cells. Somewhat overlooked, IL-23 also has inflammatory effects on innate immune cells and can drive T-cell-independent colitis. However, the downstream cellular and molecular pathways involved in this innate intestinal inflammatory response are poorly characterized. Here we show that bacteria-driven innate colitis is associated with an increased production of IL-17 and interferon-gamma in the colon. Stimulation of colonic leukocytes with IL-23 induced the production of IL-17 and  interferon-gamma exclusively by innate lymphoid cells expressing Thy1, stem cell  antigen 1 (SCA-1), retinoic-acid-related orphan receptor (ROR)-gammat and IL-23R, and these cells markedly accumulated in the inflamed colon. IL-23-responsive innate intestinal cells are also a feature of T-cell-dependent models of colitis. The transcription factor ROR-gammat, which controls IL-23R expression, has a functional role, because Rag-/-Rorc-/- mice failed to develop innate colitis. Last, depletion of Thy1+ innate lymphoid cells completely abrogated acute and chronic innate colitis. These results identify a previously unrecognized IL-23-responsive innate lymphoid population that mediates intestinal immune pathology and may therefore represent a target in inflammatory bowel disease."

"759. J Dermatol Case Rep. 2010 Apr 11;4(1):15-7. doi: 10.3315/jdcr.2010.1041.","Alopecia areata developing paralell to improvement of psoriasis during ustekinumab therapy.","BACKGROUND: Ustekinumab is a new immunosuppressive anti-psoriasis agent. The drug targets the p40 subunit of IL-12 and IL-23 and indirectly inhibits cytokine production by Th17 cells. MAIN OBSERVATIONS: We present a case of a 36-year-old male patient with psoriasis, who received ustekinumab therapy, applied in 45mg subcutaneous injections at week 0, 4 and than every 12 weeks. After 7 months of therapy PASI decreased from 10,1 to 0,9. At this phase of therapy he developed two patches of  alopecia areata on the scalp. The diagnosis was made based on clinical appearance and was confirmed by trichoscopy (hair and scalp dermoscopy) and reflectance confocal microscopy. The development of alopecia areata was preceded by emotional stress and dental infection. CONCLUSIONS: Ustekinumab seems an unlikely cause of alopecia areata in this patient. However, lack of efficacy is preventing hair loss may indicate that interleukin- 12 cytokine family is not a key player in pathogenesis of alopecia areata."

"760. PLoS One. 2010 Mar 16;5(3):e9701. doi: 10.1371/journal.pone.0009701.","Activation of PPARbeta/delta causes a psoriasis-like skin disease in vivo.","BACKGROUND: Psoriasis is one of the most frequent skin diseases world-wide. The disease impacts enormously on affected patients and poses a huge financial burden on health care providers. Several lines of evidence suggest that the nuclear hormone receptor peroxisome proliferator activator (PPAR) beta/delta, known to regulate epithelial differentiation and wound healing, contributes to psoriasis pathogenesis. It is unclear, however, whether activation of PPARbeta/delta is sufficient to trigger psoriasis-like changes in vivo. METHODOLOGY/PRINCIPAL FINDINGS: Using immunohistochemistry, we define the distribution of PPARbeta/delta in the skin lesions of psoriasis. By expression profiling, we confirm that PPARbeta/delta is overexpressed in the vast majority of psoriasis patients. We further establish a transgenic model allowing inducible activation of PPARbeta/delta in murine epidermis mimicking its distribution in psoriasis lesions. Upon activation of PPARbeta/delta, transgenic mice sustain an  inflammatory skin disease strikingly similar to psoriasis, featuring hyperproliferation of keratinocytes, dendritic cell accumulation, and endothelial activation. Development of this phenotype requires the activation of the Th17 subset of T cells, shown previously to be central to psoriasis. Moreover, gene dysregulation in the transgenic mice is highly similar to that in psoriasis. Key  transcriptional programs activated in psoriasis, including IL1-related signalling and cholesterol biosynthesis, are replicated in the mouse model, suggesting that  PPARbeta/delta regulates these transcriptional changes in psoriasis. Finally, we  identify phosphorylation of STAT3 as a novel pathway activated by PPARbeta/delta  and show that inhibition of STAT3 phosphorylation blocks disease development. CONCLUSIONS: Activation of PPARbeta/delta in the epidermis is sufficient to trigger inflammatory changes, immune activation, and signalling, and gene dysregulation characteristic of psoriasis."

"761. J Immunol. 2010 Apr 1;184(7):3866-77. doi: 10.4049/jimmunol.0903417. Epub 2010 Mar 1.","Triptolide inhibits IL-12/IL-23 expression in APCs via CCAAT/enhancer-binding protein alpha.","Triptolide is a biologically active component purified from Chinese herbal plant  Tripterygium wilfordii Hook F. It is widely used in East Asia for treatment of systemic lupus erythematosus, rheumatoid arthritis, nephritis, Bechects disease, psoriasis, atopic dermatitis, and asthma. However, its immunological mechanisms are poorly understood. IL-12 and IL-23 are closely related heterodimeric cytokines that share the common subunit p40. They are produced by APCs and are key factors in the generation and effector functions of Th1 and Th17 cells, respectively. They have been strongly implicated in the pathogenesis of several autoimmune disorders. In this study, we investigated the molecular mechanism whereby triptolide inhibits the expression of the p40 gene in APCs. We demonstrate that triptolide does so at the transcriptional level in part through  targeting CCAAT/enhancer-binding protein-alpha (C/EBPalpha), which directly interacts with the p40 promoter and inhibits its transcription in inflammatory macrophages. Triptolide can activate the transcription of C/EBPalpha, and phosphorylation of Ser21 and Thr222/226 critical for C/EBPalpha inhibition of p40. Further, activation of C/EBPalpha by triptolide is dependent on upstream kinases ERK1/2 and Akt-GSK3beta. This study provides mechanistic insights into the immunomodulatory capacity of triptolide and has strong implications for its therapeutic applications in autoimmune diseases."

"762. Br J Dermatol. 2010 Jul;163(1):5-11. doi: 10.1111/j.1365-2133.2010.09737.x. Epub  2010 Feb 27.","Psoriasis and extra domain A fibronectin loops.","We have previously postulated that as well as T-helper (Th) 1 and Th17 cells, the transforming growth factor (TGF)-beta/fibronectin (FN)/alpha5beta1 pathway is central to psoriasis pathogenesis. EDA+ FN refers to an alternatively spliced isoform of FN with an additional domain known as extra domain A. EDA+ FN has two  important properties pertinent to psoriasis lesions: it stimulates keratinocyte hyperproliferation, and, through stimulation of Toll-like receptor (TLR) 4, stimulates production of proinflammatory cytokines. EDA+ FN production induced by TGF-beta stimulation can be maintained in psoriasis lesions via two main feedback loops. Firstly, EDA+ FN stimulates proliferation of keratinocytes, which, in an autocrine fashion, will release more EDA+ FN. Secondly, EDA+ FN stimulates TLR4 expressed by antigen-presenting cells resulting in the production of proinflammatory cytokines such as tumour necrosis factor-alpha, interleukin (IL)-1, IL-6 and IL-12. The resultant promotion of cutaneous inflammation results in the recruitment of Th1 cells, which also produce EDA+ FN. We propose that these FN loops contribute to the maintenance and progression of psoriatic lesions. Finally, although the association between psoriasis and heart/thrombotic disease remains unclear one plausible link may be the promotion of atherosclerosis and thrombotic heart disease by EDA+ FN."

